state,nces_original_name,gov_unit_original_name,name,ncesid,censusid,student,acfrs_original_name
NE,STANTON COMMUNITY SCHOOLS,stanton community sch dist 3,stanton,3100041,28508400200000,405.00000,stanton community school district no.3
NE,SUTHERLAND PUBLIC SCHOOLS,sutherland pub sch dist 55,sutherland,3100024,28505608300000,327.00000,sutherland public schools
NE,SYRACUSE-DUNBAR-AVOCA SCHOOLS,syracuse-dunbar sch dist 27,syracuse dunbar avoca,3177550,28506608000000,779.00000,syracuse dunbar avoca public school district no. 27
NE,TEKAMAH-HERMAN COMMUNITY SCHS,tekamah-herman comm sch dist 1,tekamah herman community schs,3100071,28501105800000,520.00000,NA
NE,THEDFORD PUBLIC SCHOOLS,thedford rural high school dist 1,thedford,3177730,28508600300000,138.00000,thedford public schools
NE,TRI COUNTY PUBLIC SCHOOLS,tri-county pub sch dist 300,tri county,3105970,28504880100000,433.00000,NA
NE,TWIN RIVER PUBLIC SCHOOLS,twin river public schools,twin river,3100129,28506330100000,432.00000,NA
NE,UMO N HO N NATION PUBLIC SCHS,umo n ho n nation public sch dist,umo n ho n nation,3119560,28508701000000,582.00000,NA
NE,UNIVERSITY OF NEBRASKA HIGH SCHOOL,university of nebraska high school,university of nebraska high school,3100059,28631000590000,153.00000,NA
NE,VALENTINE COMMUNITY SCHOOLS,valentine rural high sch district 6,valentine,3178020,28501660100000,616.00000,NA
NE,WALTHILL PUBLIC SCHOOLS,walthill vil sch dist 13,walthill,3178300,28508703500000,289.00000,walthill public schools district 13
NE,WAUSA PUBLIC SCHOOLS,wausa public sch dist 576,wausa,3178450,28505413500000,246.00000,wausa public schools
NE,WAVERLY SCHOOL DISTRICT 145,waverly sch dist 145,waverly school district 145,3100021,28505508000000,2142.00000,NA
NE,WEST KEARNEY HIGH SCHOOL,west kearney high school,west kearney high school,3100046,28631000460000,86.00000,NA
NE,WEST POINT PUBLIC SCHOOLS,west point public sch dist,west point,3100006,28502006600000,728.00000,west point public school district no.1
NE,WESTSIDE COMMUNITY SCHOOLS,westside community sch dist 66,westside,3178660,28502804700000,6094.00000,westside community school district no. 66
NE,WILBER-CLATONIA PUBLIC SCHOOLS,wilber-clatonia pub sch district 82,wilber clatonia,3178720,28507607500000,628.00000,wilber clatonia public schools
NE,WINSIDE PUBLIC SCHOOLS,winside pub sch dist 595,winside,3178840,28509008500000,212.00000,NA
NE,WOOD RIVER RURAL SCHOOLS,wood river rural high school dist 83,wood river rural,3178940,28504080100000,521.00000,NA
NE,YUTAN PUBLIC SCHOOLS,yutan village sch dist 9,yutan,3179080,28507810900000,480.00000,yutan public school district no. 9
